,address,bedroom,bathroom,square_footage,price,postalCode,latitude,longitude,property_link,discrepancies
4561,5912 Churchill St,7.0,8.5,6175.0,11880000.0,V6M 3H5,49.2323069,49.2323069,https://www.redfin.com/bc/vancouver/5912-Churchill-St-V6M-3H5/home/156146021,
4562,5912 Churchill St,7.0,8.5,6175.0,11880000.0,V6M 3H5,49.2323069,-123.1411754,https://www.redfin.com/bc/vancouver/5912-Churchill-St-V6M-3H5/home/156146021,
4563,5926 Tisdall St #505,1.0,1.0,830.0,480000.0,V5Z 3N2,49.2317187,49.2317187,https://www.redfin.com/bc/vancouver/5926-Tisdall-St-V5Z-3N2/unit-505/home/156737995,
4564,594 W 26th Ave,5.0,3.5,3864.0,4250000.0,V5Z 2E3,49.2477189,49.2477189,https://www.redfin.com/bc/vancouver/594-W-26th-Ave-V5Z-2E3/home/156775421,
4565,5945 Ontario St,5.0,2.0,2126.0,2280000.0,V5W 2M1,49.2307445,49.2307445,https://www.redfin.com/bc/vancouver/5945-Ontario-St-V5W-2M1/home/155422722,
4566,5949 Sherbrooke St,5.0,3.0,2162.0,2188000.0,V5W 3N3,49.2304025,49.2304025,https://www.redfin.com/bc/vancouver/5949-Sherbrooke-St-V5W-3N3/home/194987915,
4567,595 Beach Cres,3.0,3.5,2268.0,3399000.0,V6Z 3E4,49.2734601,49.2734601,https://www.redfin.com/bc/vancouver/595-Beach-Cres-V6Z-3E4/home/155794219,
4568,595 Beach Cres,3.0,3.5,2268.0,3399000.0,V6Z 3E4,49.2734601,-123.129534,https://www.redfin.com/bc/vancouver/595-Beach-Cres-V6Z-3E4/home/155794219,
4569,595 E 61st Ave,4.0,2.0,1655.0,1638000.0,V5X 2B8,49.2150816,49.2150816,https://www.redfin.com/bc/vancouver/595-E-61st-Ave-V5X-2B8/home/168596907,
4570,595 E 61st Ave,4.0,2.0,1655.0,1638000.0,V5X 2B8,49.2150816,-123.0928363,https://www.redfin.com/bc/vancouver/595-E-61st-Ave-V5X-2B8/home/168596907,
4571,595 W 28th Ave,4.0,2.5,3335.0,5750000.0,V5Z 2H2,49.2463863,49.2463863,https://www.redfin.com/bc/vancouver/595-W-28th-Ave-V5Z-2H2/home/156775238,
4572,5961 Churchill St,5.0,7.5,6402.0,13588000.0,V6M 3H4,49.2319008,49.2319008,https://www.redfin.com/bc/vancouver/5961-Churchill-St-V6M-3H4/home/156143527,
4573,5961 Churchill St,5.0,7.5,6402.0,13588000.0,V6M 3H4,49.2319008,-123.1418875,https://www.redfin.com/bc/vancouver/5961-Churchill-St-V6M-3H4/home/156143527,
4574,5968 Athlone St,6.0,6.5,5356.0,7380000.0,V6M 3A4,49.2317047,49.2317047,https://www.redfin.com/bc/vancouver/5968-Athlone-St-V6M-3A4/home/156218143,
4575,5968 Athlone St,6.0,6.5,5356.0,7380000.0,V6M 3A4,49.2317047,-123.1362687,https://www.redfin.com/bc/vancouver/5968-Athlone-St-V6M-3A4/home/156218143,
4576,6009 Lanark St,6.0,4.0,2717.0,1950000.0,V5P 2Y7,49.2298502,49.2298502,https://www.redfin.com/bc/vancouver/6009-Lanark-St-V5P-2Y7/home/155493217,
4577,6009 Lanark St,6.0,4.0,2717.0,1950000.0,V5P 2Y7,49.2298502,-123.0761201,https://www.redfin.com/bc/vancouver/6009-Lanark-St-V5P-2Y7/home/155493217,
4578,6009 Selkirk St,7.0,7.5,5385.0,4180000.0,V6M 2Y7,49.2312823,49.2312823,https://www.redfin.com/bc/vancouver/6009-Selkirk-St-V6M-2Y7/home/156225047,
4579,6011 Adera St,6.0,6.5,5388.0,7480000.0,V6M 3J3,49.2315017,49.2315017,https://www.redfin.com/bc/vancouver/6011-Adera-St-V6M-3J4/home/156231007,
4580,6011 Adera St,6.0,6.5,5388.0,7480000.0,V6M 3J3,49.2315017,-123.1438352,https://www.redfin.com/bc/vancouver/6011-Adera-St-V6M-3J4/home/156231007,
4581,6011 Fremlin St,5.0,4.5,2676.0,3499000.0,V5Z 3W8,49.231005,49.231005,https://www.redfin.com/bc/vancouver/6011-Fremlin-St-V5Z-3W8/home/195083134,
4582,602 E 61st Ave,6.0,2.5,1804.0,1688888.0,V5X 2B9,49.214757,49.214757,https://www.redfin.com/bc/vancouver/602-E-61st-Ave-V5X-2B9/home/155923930,
4583,602 E 61st Ave,6.0,2.5,1804.0,1688888.0,V5X 2B9,49.214757,-123.0928007,https://www.redfin.com/bc/vancouver/602-E-61st-Ave-V5X-2B9/home/155923930,
4584,6026 Angus Dr,7.0,3.5,4481.0,5880000.0,V6M 3P1,49.2315943,49.2315943,https://www.redfin.com/bc/vancouver/6026-Angus-Dr-V6M-3P1/home/156115270,
4585,6026 Tisdall St #801,3.0,2.0,1525.0,1475000.0,V5Z 3N2,49.230877,49.230877,https://www.redfin.com/bc/vancouver/6026-Tisdall-St-V5Z-3N3/unit-801/home/156545033,
4586,6026 Tisdall St #801,3.0,2.0,1525.0,1475000.0,V5Z 3N2,49.230877,-123.1212593,https://www.redfin.com/bc/vancouver/6026-Tisdall-St-V5Z-3N3/unit-801/home/156545033,
4587,6030 Cartier St,4.0,3.5,3170.0,4098000.0,V6M 3A9,49.2312399,49.2312399,https://www.redfin.com/bc/vancouver/6030-Cartier-St-V6M-3A9/home/156145875,price
4588,6030 Cartier St,4.0,3.5,3170.0,4098000.0,V6M 3A9,49.2312399,-123.137756,https://www.redfin.com/bc/vancouver/6030-Cartier-St-V6M-3A9/home/156145875,price
4589,6030 Prince Edward St,2.0,2.0,889.0,1028000.0,V5W 2X9,49.2299309,49.2299309,https://www.redfin.com/bc/vancouver/6030-Prince-Edward-St-V5W/home/155345911,
4590,6037 Angus Dr,6.0,6.0,5150.0,12700000.0,V6M 3N9,49.2313903,49.2313903,https://www.redfin.com/bc/vancouver/6037-Angus-Dr-V6M-3N9/home/156210749,
4591,6037 Angus Dr,6.0,6.0,5150.0,12700000.0,V6M 3N9,49.2313903,-123.1482759,https://www.redfin.com/bc/vancouver/6037-Angus-Dr-V6M-3N9/home/156210749,
4592,6037 Churchill St,6.0,6.5,6399.0,10660000.0,V6M 3H4,49.2312239,49.2312239,https://www.redfin.com/bc/vancouver/6037-Churchill-St-V6M-3H4/home/156115243,
4593,6038 Marguerite St,5.0,6.5,5880.0,12880000.0,V6M 3L1,49.2312947,49.2312947,https://www.redfin.com/bc/vancouver/6038-Marguerite-St-V6M-3L1/home/156246164,
4594,6038 Marguerite St,5.0,6.5,5880.0,12880000.0,V6M 3L1,49.2312947,-123.1444698,https://www.redfin.com/bc/vancouver/6038-Marguerite-St-V6M-3L1/home/156246164,
4595,6045 Granville St,5.0,2.0,3331.0,5200000.0,V6M 3C9,49.2311731,49.2311731,https://www.redfin.com/bc/vancouver/6045-Granville-St-V6M-3C9/home/156211946,
4596,6051 Collingwood Pl,3.0,1.0,4960.0,6880000.0,V6N 1V2,49.232017,49.232017,https://www.redfin.com/bc/vancouver/6051-Collingwood-Pl-V6N-1V2/home/156143289,
4597,607 E 8th Ave #203,1.0,1.0,714.0,699000.0,V5T 1T2,49.2636996,49.2636996,https://www.redfin.com/bc/vancouver/607-E-8th-Ave-V5T-1T2/unit-203/home/155962028,
4598,607 E 8th Ave #203,1.0,1.0,714.0,699000.0,V5T 1T2,49.2636996,-123.0906379,https://www.redfin.com/bc/vancouver/607-E-8th-Ave-V5T-1T2/unit-203/home/155962028,
4599,607 W 29th Ave,4.0,1.0,2846.0,5988000.0,V5Z 2J1,49.245511,49.245511,https://www.redfin.com/bc/vancouver/607-W-29th-Ave-V5Z-2J1/home/156594898,
4600,607 W 53 Ave,6.0,7.0,5832.0,4999000.0,V6P 1K2,49.2228484,49.2228484,https://www.redfin.com/bc/vancouver/607-W-53rd-Ave-V6P-1K2/home/155671891,
4601,6076 Angus Dr,6.0,6.5,5209.0,9580000.0,V6M 3P1,49.231141,49.231141,https://www.redfin.com/bc/vancouver/6076-Angus-Dr-V6M-3P1/home/156209363,
4602,6076 Angus Dr,6.0,6.5,5209.0,9580000.0,V6M 3P1,49.231141,-123.1473979,https://www.redfin.com/bc/vancouver/6076-Angus-Dr-V6M-3P1/home/156209363,
4603,609 W 52nd Ave,6.0,3.5,3603.0,3600000.0,V6P 1G3,49.2236889,49.2236889,https://www.redfin.com/bc/vancouver/609-W-52nd-Ave-V6P-1G3/home/155499679,
4604,610 Granville St #1105,1.0,1.0,485.0,595000.0,V6C 3J3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-1105/home/155772547,
4605,610 Granville St #1116,1.0,1.0,660.0,669000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-1116/home/155739144,
4606,610 Granville St #1116,1.0,1.0,660.0,669000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-1116/home/155739144,
4607,610 Granville St #1506,1.0,1.0,495.0,599900.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-1506/home/155736892,
4608,610 Granville St #2001,1.0,1.0,656.0,698000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2001/home/155736336,
4609,610 Granville St #2001,1.0,1.0,656.0,698000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2001/home/155736336,
4610,610 Granville St #2301,1.0,1.0,653.0,698000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2301/home/155772163,
4611,610 Granville St #2611,2.0,2.0,845.0,899000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2611/home/155787991,
4612,610 Granville St #2906,1.0,1.0,494.0,635000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2906/home/155800948,
4613,610 Granville St #2906,1.0,1.0,494.0,635000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-2906/home/155800948,
4614,610 Granville St #3202,1.0,1.5,1034.0,1098000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-3202/home/155787843,
4615,610 Granville St #417,1.0,1.5,837.0,799000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-417/home/155789440,
4616,610 Granville St #417,1.0,1.5,837.0,799000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-417/home/155789440,
4617,610 Granville St #615,1.0,1.5,1044.0,1250000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-615/home/155787813,
4618,610 Granville St #718,0.0,1.0,539.0,598000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-718/home/155757786,
4619,610 Granville St #718,0.0,1.0,539.0,598000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-718/home/155757786,
4620,610 Granville St #916,1.0,1.0,668.0,639000.0,V6C 3T3,49.2833799,49.2833799,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-916/home/155758268,
4621,610 Granville St #916,1.0,1.0,668.0,639000.0,V6C 3T3,49.2833799,-123.1165796,https://www.redfin.com/bc/vancouver/610-Granville-St-V6C-3T3/unit-916/home/155758268,
4622,610 Salsbury Dr,6.0,4.0,2062.0,1749800.0,V5L 3Z9,49.2791266,49.2791266,https://www.redfin.com/bc/vancouver/610-Salsbury-Dr-V5L-3Z9/home/156772209,
4623,6106 Oak St,3.0,2.5,1723.0,1999000.0,V6M 2W2,49.2298078,49.2298078,https://www.redfin.com/bc/vancouver/6106-Oak-St-V6M-2W2/home/156045598,
4624,611 W 13th Ave #208,2.0,2.0,825.0,919000.0,V5Z 1N8,49.2597949,49.2597949,https://www.redfin.com/bc/vancouver/611-W-13th-Ave-V5Z-1N8/unit-208/home/156543244,
4625,6116 Oak St,3.0,2.5,1688.0,1890000.0,V6M 2W2,49.2301302,49.2301302,https://www.redfin.com/bc/vancouver/6116-Oak-St-V6M-2W2/home/156048572,
4626,6116 Oak St,3.0,2.5,1688.0,1890000.0,V6M 2W2,49.2301302,-123.1280447,https://www.redfin.com/bc/vancouver/6116-Oak-St-V6M-2W2/home/156048572,
4627,6120 Rupert St,6.0,2.5,2688.0,3000000.0,V5S 3A2,49.2283892,49.2283892,https://www.redfin.com/bc/vancouver/6120-Rupert-St-V5S-3A2/home/157210844,
4628,6150 Cypress St,4.0,2.0,2350.0,3998000.0,V6M 3S2,49.2302529,49.2302529,https://www.redfin.com/bc/vancouver/6150-Cypress-St-V6M-3S2/home/156210561,
4629,6157 Arlington St,5.0,4.0,1718.0,1838888.0,V5S 3N4,49.2284041,49.2284041,https://www.redfin.com/bc/vancouver/6157-Arlington-St-V5S-3N4/home/195156925,
4630,6166 Beatrice St,3.0,3.0,1684.0,1590000.0,V5P 3R2,49.2281641,49.2281641,https://www.redfin.com/bc/vancouver/6166-Beatrice-St-V5P-3R2/home/187683906,
4631,617 E 52nd Ave,5.0,5.5,3537.0,3799900.0,V5X 1G8,49.2229397,49.2229397,https://www.redfin.com/bc/vancouver/617-E-52nd-Ave-V5X-1G8/home/155957620,
4632,617 E 52nd Ave,5.0,5.5,3537.0,3799900.0,V5X 1G8,49.2229397,-123.0923242,https://www.redfin.com/bc/vancouver/617-E-52nd-Ave-V5X-1G8/home/155957620,
4633,618 Abbott St #518,2.0,2.0,887.0,928000.0,V6B 0C1,49.279448,49.279448,https://www.redfin.com/bc/vancouver/618-Abbott-St-V6B-6N7/unit-518/home/155371574,
4634,6181 Commercial St,,,,1499000.0,V5P 3P2,49.2279589,49.2279589,https://www.redfin.com/bc/vancouver/6181-Commercial-St-V5P-3P2/home/155521686,
4635,6187 Macdonald St,7.0,4.5,5284.0,4998000.0,V6N 1E7,49.2302854,49.2302854,https://www.redfin.com/bc/vancouver/6187-Macdonald-St-V6N-1E7/home/156075223,
4636,6188 Adera St,6.0,7.0,7103.0,16880000.0,V6M 3J6,49.2298749,49.2298749,https://www.redfin.com/bc/vancouver/6188-Adera-St-V6M-3J6/home/156208014,
4637,6188 Adera St,6.0,7.0,7103.0,16880000.0,V6M 3J6,49.2298749,-123.1430593,https://www.redfin.com/bc/vancouver/6188-Adera-St-V6M-3J6/home/156208014,
4638,620 Cardero St #1003,3.0,2.0,1460.0,2788000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-1003/home/181557453,
4639,620 Cardero St #1102,2.0,2.0,1390.0,2650000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-1102/home/178372803,
4640,620 Cardero St #1703,3.0,2.0,1459.0,2399000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-1703/home/181557432,
4641,620 Cardero St #1706,1.0,1.0,453.0,838000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-1706/home/172993549,
4642,620 Cardero St #1905,2.0,1.0,725.0,1230000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-1905/home/181557463,
4643,620 Cardero St #2105,2.0,1.0,725.0,1198800.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2105/home/181557421,
4644,620 Cardero St #2105,2.0,1.0,725.0,1198800.0,V6G 0C7,49.290752,-123.1300606,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2105/home/181557421,
4645,620 Cardero St #2106,1.0,1.0,453.0,699000.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2106/home/179804839,
4646,620 Cardero St #2404,1.0,1.0,607.0,849900.0,V6G 0C7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2404/home/178263587,
4647,620 Cardero St #2404,1.0,1.0,607.0,849900.0,V6G 0C7,49.290752,-123.1300606,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2404/home/178263587,
4648,620 Cardero St #2603,2.0,2.0,1662.0,3350000.0,V6G 3H7,49.290752,49.290752,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2603/home/173647559,
4649,620 Cardero St #2603,2.0,2.0,1662.0,3350000.0,V6G 3H7,49.290752,-123.1300606,https://www.redfin.com/bc/vancouver/620-Cardero-St-V6G-3H7/unit-2603/home/173647559,
4650,620 E 54th Ave,4.0,3.5,1522.0,1468000.0,V5X 1L6,49.2207085,49.2207085,https://www.redfin.com/bc/vancouver/620-E-54th-Ave-V5X-1L6/home/155922188,price
4651,6210 Larch St,6.0,6.5,3574.0,3998000.0,V6M 4E7,49.2299983,49.2299983,https://www.redfin.com/bc/vancouver/6210-Larch-St-V6M-4E6/home/191171498,
4652,622 E 11th Ave,4.0,3.5,1613.0,1999000.0,V5T 2E3,49.260424,49.260424,https://www.redfin.com/bc/vancouver/622-E-11th-Ave-V5T-2E3/home/155853938,
4653,623 W 14th Ave Unit E204,2.0,2.0,965.0,1090000.0,V5Z 1P7,49.2590886,49.2590886,https://www.redfin.com/bc/vancouver/623-W-14th-Ave-V5Z-1P7/unit-E204/home/156479150,
4654,623 W 14th Ave Unit E204,2.0,2.0,965.0,1090000.0,V5Z 1P7,49.2590886,-123.1182449,https://www.redfin.com/bc/vancouver/623-W-14th-Ave-V5Z-1P7/unit-E204/home/156479150,
4655,6230 Cypress St,7.0,5.0,4322.0,4888800.0,V6M 3S2,49.229573,49.229573,https://www.redfin.com/bc/vancouver/6230-Cypress-St-V6M-3S2/home/156219878,
4656,6251 Chester St,5.0,3.5,2638.0,1849888.0,V5W 3C2,49.2278665,49.2278665,https://www.redfin.com/bc/vancouver/6251-Chester-St-V5W-3C2/home/155363581,price
4657,6251 Chester St,5.0,3.5,2638.0,1849888.0,V5W 3C2,49.2278665,-123.0897097,https://www.redfin.com/bc/vancouver/6251-Chester-St-V5W-3C2/home/155363581,price
4658,6261 Adera St,7.0,4.5,4987.0,6380000.0,V6M 3J5,49.229217,49.229217,https://www.redfin.com/bc/vancouver/6261-Adera-St-V6M-3J5/home/156101222,
4659,6262 Angus Dr,6.0,6.5,5406.0,9388000.0,V6M 3P3,49.2292949,49.2292949,https://www.redfin.com/bc/vancouver/6262-Angus-Dr-V6M-3P3/home/156147695,
4660,6262 Angus Dr,6.0,6.5,5406.0,9388000.0,V6M 3P3,49.2292949,-123.1474743,https://www.redfin.com/bc/vancouver/6262-Angus-Dr-V6M-3P3/home/156147695,
4661,627 W 39th Ave,4.0,1.5,2450.0,9000000.0,V5Z 2L9,49.235685,49.235685,https://www.redfin.com/bc/vancouver/627-W-39th-Ave-V5Z-2L9/home/156786135,
4662,628 Kinghorne Mews #202,2.0,3.0,1839.0,3698000.0,V6Z 3H6,49.2728341,49.2728341,https://www.redfin.com/bc/vancouver/628-Kinghorne-Mews-V6Z-3H6/unit-202/home/155794602,
4663,628 W 13th Ave #202,2.0,2.0,1107.0,1150000.0,V5Z 1N9,49.2592741,49.2592741,https://www.redfin.com/bc/vancouver/628-W-13th-Ave-V5Z-1N9/unit-202/home/156504120,
4664,6285 Prince Albert St,3.0,2.0,2337.0,1899000.0,V5W 3E5,49.2275675,49.2275675,https://www.redfin.com/bc/vancouver/6285-Prince-Albert-St-V5W-3E5/home/155368258,
4665,6285 Prince Albert St,3.0,2.0,2337.0,1899000.0,V5W 3E5,49.2275675,-123.088302,https://www.redfin.com/bc/vancouver/6285-Prince-Albert-St-V5W-3E5/home/155368258,
4666,6294 Oak St,3.0,2.5,1355.0,1998000.0,V6M 2W4,49.228418,49.228418,https://www.redfin.com/bc/vancouver/6294-Oak-St-V6M-2W4/home/195081244,
4667,63 Keefer Pl #1108,2.0,2.0,901.0,849800.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727,
4668,63 Keefer Pl #1108,2.0,2.0,901.0,849800.0,V6B 6N6,49.2802555,-123.1059825,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1108/home/155402727,
4669,63 Keefer Pl #1510,1.0,1.0,579.0,529900.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1510/home/155403077,
4670,63 Keefer Pl #1610,1.0,1.0,575.0,524800.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1610/home/155402537,
4671,63 Keefer Pl #1610,1.0,1.0,575.0,524800.0,V6B 6N6,49.2802555,-123.1059825,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1610/home/155402537,
4672,63 Keefer Pl #1803,0.0,1.0,433.0,489900.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1803/home/155352128,
4673,63 Keefer Pl #1905,1.0,1.0,649.0,579000.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1905/home/155402755,
4674,63 Keefer Pl #1905,1.0,1.0,649.0,579000.0,V6B 6N6,49.2802555,-123.1059825,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-1905/home/155402755,
4675,63 Keefer Pl #2207,1.0,1.0,589.0,559000.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2207/home/155403005,
4676,63 Keefer Pl #2501,1.0,1.0,572.0,599000.0,V6B 6N6,49.2802555,49.2802555,https://www.redfin.com/bc/vancouver/63-Keefer-Pl-V6B-6N6/unit-2501/home/155494999,
4677,63 W 2nd Ave #706,1.0,1.0,633.0,780000.0,V5Y 0G8,49.2695082,49.2695082,https://www.redfin.com/bc/vancouver/63-W-2nd-Ave-V5Y-0G8/unit-706/home/155554172,
4678,63 W 2nd Ave #901,2.0,2.0,902.0,1190000.0,V5Y 0G8,49.2695082,49.2695082,https://www.redfin.com/bc/vancouver/63-W-2nd-Ave-V5Y-0G8/unit-901/home/155464861,
4679,63 W 2nd Ave #901,2.0,2.0,902.0,1190000.0,V5Y 0G8,49.2695082,-123.1054736,https://www.redfin.com/bc/vancouver/63-W-2nd-Ave-V5Y-0G8/unit-901/home/155464861,
4680,6308 Cambie St,2.0,2.5,1000.0,1298000.0,V5Z 0K2,49.2276188,49.2276188,https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489,
4681,6308 Cambie St,2.0,2.5,1000.0,1298000.0,V5Z 0K2,49.2276188,-123.1158067,https://www.redfin.com/bc/vancouver/6308-Cambie-St-V5Z-3B4/home/161474489,
4682,6328 Cambie St #202,1.0,1.0,722.0,778888.0,V5Z 0K2,49.2275692,49.2275692,https://www.redfin.com/bc/vancouver/6328-Cambie-St-V5Z-3B4/unit-202/home/185642625,price
4683,6328 Cambie St #202,1.0,1.0,722.0,778888.0,V5Z 0K2,49.2275692,-123.115878,https://www.redfin.com/bc/vancouver/6328-Cambie-St-V5Z-3B4/unit-202/home/185642625,price
4684,6328 Cambie St #402,1.0,1.0,715.0,889000.0,V5Z 0K2,49.2275692,49.2275692,https://www.redfin.com/bc/vancouver/6328-Cambie-St-V5Z-3B4/unit-402/home/186400225,
4685,633 Abbott St #506,2.0,2.0,973.0,939800.0,V6B 0J3,49.2793016,49.2793016,https://www.redfin.com/bc/vancouver/633-Abbott-St-V6B-0J3/unit-506/home/168609724,
4686,633 W 16th Ave #208,2.0,1.0,869.0,799900.0,V5Z 1S5,49.2572189,49.2572189,https://www.redfin.com/bc/vancouver/633-W-16th-Ave-V5Z-1S5/unit-208/home/156724401,
4687,6330 Oak St,3.0,2.5,1460.0,2049900.0,V6M 2W4,49.2280761,49.2280761,https://www.redfin.com/bc/vancouver/6330-Oak-St-V6M-2W4/home/156237764,
4688,6330 Oak St,3.0,2.5,1460.0,2049900.0,V6M 2W4,49.2280761,-123.1278455,https://www.redfin.com/bc/vancouver/6330-Oak-St-V6M-2W4/home/156237764,
4689,6333 West Blvd #205,2.0,2.0,998.0,1399000.0,V6M 0C1,49.228538,49.228538,https://www.redfin.com/bc/vancouver/6333-West-Blvd-V6M-2M7/unit-205/home/175018253,
4690,6349 Fremlin St,6.0,4.0,3300.0,3999000.0,V5Z 3X4,49.2279428,49.2279428,https://www.redfin.com/bc/vancouver/6349-Fremlin-St-V5Z-3X4/home/156584065,
4691,6358 Windsor St,9.0,7.5,3065.0,3299000.0,V5W 3J5,49.2267277,49.2267277,https://www.redfin.com/bc/vancouver/6358-Windsor-St-V5W-3J5/home/155363364,
4692,636 E 51st Ave,8.0,3.0,2400.0,2650000.0,V5X 1C9,49.2234193,49.2234193,https://www.redfin.com/bc/vancouver/636-E-51st-Ave-V5X-1C9/home/155866582,
4693,6361 Granville St,5.0,4.5,3898.0,4688000.0,V6M 3E5,49.2281646,49.2281646,https://www.redfin.com/bc/vancouver/6361-Granville-St-V6M-3E5/home/156108548,
4694,6366 Oak St,3.0,2.5,1493.0,2029900.0,V6M 2W4,49.2279325,49.2279325,https://www.redfin.com/bc/vancouver/6366-Oak-St-V6M-2W4/home/194823740,
4695,6370 Oak St #35,3.0,2.5,1433.0,2199000.0,V6M 2W4,49.2277592,49.2277592,https://www.redfin.com/bc/vancouver/6370-Oak-St-V8A-4L9/unit-35/home/195080469,
4696,6370 Ross St,5.0,3.0,1920.0,1958000.0,V5W 3L9,49.2264252,49.2264252,https://www.redfin.com/bc/vancouver/6370-Ross-St-V5W-3L8/home/195011708,
4697,6376 Collingwood St,4.0,2.5,4240.0,5450000.0,V6N 1T6,49.2287655,49.2287655,https://www.redfin.com/bc/vancouver/6376-Collingwood-St-V6N/home/156089390,
4698,6376 Collingwood St,4.0,2.5,4240.0,5450000.0,V6N 1T6,49.2287655,-123.1816529,https://www.redfin.com/bc/vancouver/6376-Collingwood-St-V6N/home/156089390,
4699,638 Beach Cres #1702,2.0,2.0,1111.0,1595000.0,V6Z 3H4,49.2734764,49.2734764,https://www.redfin.com/bc/vancouver/638-Beach-Cres-V6Z-3H5/unit-1702/home/155948208,
4700,638 Beach Cres #301,3.0,2.5,2172.0,3680000.0,V6Z 3H4,49.2734764,49.2734764,https://www.redfin.com/bc/vancouver/638-Beach-Cres-V6Z-3H5/unit-301/home/155947958,
4701,638 Beach Cres #606,1.0,1.0,652.0,899500.0,V6Z 3H4,49.2734764,49.2734764,https://www.redfin.com/bc/vancouver/638-Beach-Cres-V6Z-3H5/unit-606/home/155948472,
4702,638 Beach Cres #606,1.0,1.0,652.0,899500.0,V6Z 3H4,49.2734764,-123.1302101,https://www.redfin.com/bc/vancouver/638-Beach-Cres-V6Z-3H5/unit-606/home/155948472,
4703,638 Beach Cres #702,2.0,2.0,1111.0,1598000.0,V6Z 3H4,49.2734764,49.2734764,https://www.redfin.com/bc/vancouver/638-Beach-Cres-V6Z-3H5/unit-702/home/155783656,
